fingerprint_type,fingerprint_value,associated_tag,bayse_investigator_link
structural_id,16eed97d697ae63268f5755cc3e3ba1b04718003,hunting.opendir.cgi_bin,https://bayse.io/site_fingerprint/structural_id/16eed97d697ae63268f5755cc3e3ba1b04718003
structural_id,8385e4f78ea4d3c0666b623ac3be74a5a4cac0ef,hunting.opendir.cgi_bin,https://bayse.io/site_fingerprint/structural_id/8385e4f78ea4d3c0666b623ac3be74a5a4cac0ef
structural_id,79c0782a2749ec231ada10f3f8ec55071cb65ed7,hunting.opendir.cgi_bin,https://bayse.io/site_fingerprint/structural_id/79c0782a2749ec231ada10f3f8ec55071cb65ed7
structural_id,96ad3cc1a229f79174bf3b81b481bddf15e812a2,hunting.opendir.cgi_bin,https://bayse.io/site_fingerprint/structural_id/96ad3cc1a229f79174bf3b81b481bddf15e812a2
