fingerprint_type,fingerprint_value,associated_tag,bayse_investigator_link
structural_id,23f0cec1b99c5aab5c3254e39712ca9fc682640b,hunting.captcha,https://bayse.io/site_fingerprint/structural_id/23f0cec1b99c5aab5c3254e39712ca9fc682640b
