fingerprint_type,fingerprint_value,associated_tag,bayse_investigator_link
structural_id,6f41fa88f3dbeb7113ed92e3d2e07a05ed8ffe7e,hunting.access_blocked,https://bayse.io/site_fingerprint/structural_id/6f41fa88f3dbeb7113ed92e3d2e07a05ed8ffe7e
