fingerprint_type,fingerprint_value,associated_tag,bayse_investigator_link
structural_id,ce34d763d818963bbddedfb4293f3753fd14a99b,known_framework.c2_portal.lufix_uploader,https://bayse.io/site_fingerprint/structural_id/ce34d763d818963bbddedfb4293f3753fd14a99b
structural_id,b8f3309ef3af3c9a9ec52d8a6bf9769932965f8a,known_framework.c2_portal.lufix_uploader,https://bayse.io/site_fingerprint/structural_id/b8f3309ef3af3c9a9ec52d8a6bf9769932965f8a
