fingerprint_type,fingerprint_value,associated_tag,bayse_investigator_link
structural_id,283255056a30f698759ea17c2881fa07f12452c0,hunting.crawl_failed,https://bayse.io/site_fingerprint/structural_id/283255056a30f698759ea17c2881fa07f12452c0
